Date,Strike price,Close,Expiration
2015-01-29,8300,0.05,0
2014-11-13,8400,157.8,77
2014-11-14,8400,145.65,76
2014-11-17,8400,128.25,73
2014-11-18,8400,126.0,72
2014-11-19,8400,137.95,71
2014-11-20,8400,128.2,70
2014-11-21,8400,104.0,69
2014-11-24,8400,86.0,66
2014-11-25,8400,100.85,65
2014-11-26,8400,92.4,64
2014-11-27,8400,89.3,63
2014-11-28,8400,68.1,62
2014-12-01,8400,74.85,59
2014-12-02,8400,76.2,58
2014-12-03,8400,70.95,57
2014-12-04,8400,66.0,56
2014-12-05,8400,67.85,55
2014-12-08,8400,86.2,52
2014-12-09,8400,121.3,51
2014-12-10,8400,110.65,50
2014-12-11,8400,139.0,49
2014-12-12,8400,185.0,48
2014-12-15,8400,181.0,45
2014-12-16,8400,288.2,44
2014-12-17,8400,335.0,43
2014-12-18,8400,227.95,42
2014-12-19,8400,191.0,41
2014-12-22,8400,127.7,38
2014-12-23,8400,167.6,37
2014-12-24,8400,201.0,36
2014-12-26,8400,200.25,34
2014-12-29,8400,171.65,31
2014-12-30,8400,164.85,30
2014-12-31,8400,162.0,29
2015-01-01,8400,147.0,28
2015-01-02,8400,82.75,27
2015-01-05,8400,95.35,24
2015-01-06,8400,287.75,23
2015-01-07,8400,276.0,22
2015-01-08,8400,194.95,21
2015-01-09,8400,149.5,20
2015-01-12,8400,116.0,17
2015-01-13,8400,137.5,16
2015-01-14,8400,143.55,15
2015-01-15,8400,66.0,14
2015-01-16,8400,51.2,13
2015-01-19,8400,38.0,10
2015-01-20,8400,17.0,9
2015-01-21,8400,12.5,8
2015-01-22,8400,9.7,7
2015-01-23,8400,3.65,6
2015-01-27,8400,1.4,2
2015-01-28,8400,0.65,1
2015-01-29,8400,0.05,0
2014-11-13,8500,200.0,77
2014-11-14,8500,188.4,76
2014-11-17,8500,164.95,73
2014-11-18,8500,165.0,72
2014-11-19,8500,181.8,71
2014-11-20,8500,168.0,70
2014-11-21,8500,139.8,69
2014-11-24,8500,117.0,66
2014-11-25,8500,137.8,65
2014-11-26,8500,127.1,64
2014-11-27,8500,122.55,63
2014-11-28,8500,94.4,62
2014-12-01,8500,103.5,59
2014-12-02,8500,106.5,58
2014-12-03,8500,100.65,57
2014-12-04,8500,93.1,56
2014-12-05,8500,99.0,55
2014-12-08,8500,122.35,52
2014-12-09,8500,165.75,51
2014-12-10,8500,155.0,50
2014-12-11,8500,193.05,49
2014-12-12,8500,239.3,48
2014-12-15,8500,239.0,45
2014-12-16,8500,359.45,44
2014-12-17,8500,409.0,43
2014-12-18,8500,295.05,42
2014-12-19,8500,250.8,41
2014-12-22,8500,177.5,38
2014-12-23,8500,224.55,37
2014-12-24,8500,266.75,36
2014-12-26,8500,267.05,34
2014-12-29,8500,232.75,31
2014-12-30,8500,222.95,30
2014-12-31,8500,218.7,29
2015-01-01,8500,202.45,28
2015-01-02,8500,122.65,27
2015-01-05,8500,143.55,24
2015-01-06,8500,368.0,23
2015-01-07,8500,352.0,22
2015-01-08,8500,268.75,21
2015-01-09,8500,217.0,20
2015-01-12,8500,175.0,17
2015-01-13,8500,201.85,16
2015-01-14,8500,212.2,15
2015-01-15,8500,102.0,14
2015-01-16,8500,79.95,13
2015-01-19,8500,60.7,10
2015-01-20,8500,25.9,9
2015-01-21,8500,19.9,8
2015-01-22,8500,15.5,7
2015-01-23,8500,5.0,6
2015-01-27,8500,1.8,2
2015-01-28,8500,0.7,1
2015-01-29,8500,0.05,0
2014-11-21,8600,186.0,69
2014-11-24,8600,157.85,66
2014-11-25,8600,185.2,65
2014-11-26,8600,166.6,64
2014-11-27,8600,166.0,63
2014-11-28,8600,129.1,62
2014-12-01,8600,142.35,59
2014-12-02,8600,147.1,58
2014-12-03,8600,139.15,57
2014-12-04,8600,132.0,56
2014-12-05,8600,136.3,55
2014-12-08,8600,169.9,52
2014-12-09,8600,223.55,51
2014-12-10,8600,209.0,50
2014-12-11,8600,253.6,49
2014-12-12,8600,309.15,48
2014-12-15,8600,307.65,45
2014-12-16,8600,438.0,44
2014-12-17,8600,495.0,43
2014-12-18,8600,374.0,42
2014-12-19,8600,325.0,41
2014-12-22,8600,241.75,38
2014-12-23,8600,299.6,37
2014-12-24,8600,340.6,36
2014-12-26,8600,343.05,34
2014-12-29,8600,307.2,31
2014-12-30,8600,296.2,30
2014-12-31,8600,292.2,29
2015-01-01,8600,275.8,28
2015-01-02,8600,179.9,27
2015-01-05,8600,209.0,24
2015-01-06,8600,456.85,23
2015-01-07,8600,445.0,22
2015-01-08,8600,352.0,21
2015-01-09,8600,299.0,20
2015-01-12,8600,252.15,17
2015-01-13,8600,281.4,16
2015-01-14,8600,289.15,15
2015-01-15,8600,154.7,14
2015-01-16,8600,123.0,13
2015-01-19,8600,97.1,10
2015-01-20,8600,40.55,9
2015-01-21,8600,34.75,8
2015-01-22,8600,27.0,7
2015-01-23,8600,8.25,6
2015-01-27,8600,2.75,2
2015-01-28,8600,0.9,1
2015-01-29,8600,0.05,0
2014-11-24,8700,201.0,66
2014-11-25,8700,236.0,65
2014-11-26,8700,209.0,64
2014-11-27,8700,221.75,63
2014-11-28,8700,173.0,62
2014-12-01,8700,187.65,59
2014-12-02,8700,194.8,58
2014-12-03,8700,189.45,57
2014-12-04,8700,177.0,56
2014-12-05,8700,182.95,55
2014-12-08,8700,226.55,52
2014-12-09,8700,295.0,51
2014-12-10,8700,282.25,50
2014-12-11,8700,327.55,49
2014-12-12,8700,376.25,48
2014-12-15,8700,383.35,45
2014-12-16,8700,532.0,44
2014-12-17,8700,580.0,43
2014-12-18,8700,460.8,42
2014-12-19,8700,406.95,41
2014-12-22,8700,314.55,38
2014-12-23,8700,377.0,37
2014-12-24,8700,430.0,36
2014-12-26,8700,435.05,34
2014-12-29,8700,385.95,31
2014-12-30,8700,378.75,30
2014-12-31,8700,375.4,29
2015-01-01,8700,359.0,28
2015-01-02,8700,250.95,27
2015-01-05,8700,288.0,24
2015-01-06,8700,551.7,23
2015-01-07,8700,543.5,22
2015-01-08,8700,443.7,21
2015-01-09,8700,389.4,20
2015-01-12,8700,338.1,17
2015-01-13,8700,372.1,16
2015-01-14,8700,381.4,15
2015-01-15,8700,228.5,14
2015-01-16,8700,188.9,13
2015-01-19,8700,153.35,10
2015-01-20,8700,70.9,9
2015-01-21,8700,61.9,8
2015-01-22,8700,48.0,7
2015-01-23,8700,18.5,6
2015-01-27,8700,4.75,2
2015-01-28,8700,1.2,1
2015-01-29,8700,0.05,0
2014-12-11,8800,415.75,49
2014-12-12,8800,470.0,48
2014-12-15,8800,470.0,45
2014-12-16,8800,610.0,44
2014-12-17,8800,692.9,43
2014-12-18,8800,550.0,42
2014-12-19,8800,500.0,41
2014-12-22,8800,401.0,38
2014-12-23,8800,464.15,37
2014-12-24,8800,518.65,36
2014-12-26,8800,523.8,34
2014-12-29,8800,482.6,31
2014-12-30,8800,472.35,30
2014-12-31,8800,463.9,29
2015-01-01,8800,450.0,28
2015-01-02,8800,333.6,27
2015-01-05,8800,378.4,24
2015-01-06,8800,651.45,23
2015-01-07,8800,640.25,22
2015-01-08,8800,540.0,21
2015-01-09,8800,485.0,20
2015-01-12,8800,435.45,17
2015-01-13,8800,468.2,16
2015-01-14,8800,479.3,15
2015-01-15,8800,310.0,14
2015-01-16,8800,267.85,13
2015-01-19,8800,228.0,10
2015-01-20,8800,122.0,9
2015-01-21,8800,106.9,8
2015-01-22,8800,87.95,7
2015-01-23,8800,45.65,6
2015-01-27,8800,12.3,2
2015-01-28,8800,4.1,1
2015-01-29,8800,0.05,0
2014-12-11,8900,497.75,49
2014-12-12,8900,556.95,48
2014-12-15,8900,570.0,45
2014-12-16,8900,664.75,44
2014-12-17,8900,757.0,43
2014-12-18,8900,652.8,42
2014-12-19,8900,553.1,41
2014-12-22,8900,494.35,38
2014-12-23,8900,552.1,37
2014-12-24,8900,612.45,36
2014-12-26,8900,615.0,34
2014-12-29,8900,573.75,31
2014-12-30,8900,570.0,30
2015-01-01,8900,547.05,28
2015-01-02,8900,445.0,27
2015-01-05,8900,477.0,24
2015-01-06,8900,746.85,23
2015-01-07,8900,749.55,22
2015-01-08,8900,626.75,21
2015-01-09,8900,575.0,20
2015-01-12,8900,539.05,17
2015-01-13,8900,588.4,16
2015-01-14,8900,593.8,15
2015-01-15,8900,410.0,14
2015-01-16,8900,348.5,13
2015-01-19,8900,319.0,10
2015-01-20,8900,198.0,9
2015-01-21,8900,176.95,8
2015-01-22,8900,148.0,7
2015-01-23,8900,98.8,6
2015-01-27,8900,36.6,2
2015-01-28,8900,27.7,1
2015-01-29,8900,0.05,0
2014-12-11,9000,590.0,49
2014-12-12,9000,654.1,48
2014-12-15,9000,658.15,45
2014-12-16,9000,803.95,44
2014-12-17,9000,869.0,43
2014-12-18,9000,740.3,42
2014-12-19,9000,689.35,41
2014-12-22,9000,581.5,38
2014-12-23,9000,653.35,37
2014-12-24,9000,708.25,36
2014-12-26,9000,717.3,34
2014-12-29,9000,674.2,31
2014-12-30,9000,662.0,30
2014-12-31,9000,655.2,29
2015-01-01,9000,644.6,28
2015-01-02,9000,522.3,27
2015-01-05,9000,570.55,24
2015-01-06,9000,840.2,23
2015-01-07,9000,838.5,22
2015-01-08,9000,733.0,21
2015-01-09,9000,680.25,20
2015-01-12,9000,630.0,17
2015-01-13,9000,665.6,16
2015-01-14,9000,674.0,15
2015-01-15,9000,506.3,14
2015-01-16,9000,458.05,13
2015-01-19,9000,419.25,10
2015-01-20,9000,286.85,9
2015-01-21,9000,260.0,8
2015-01-22,9000,223.55,7
2015-01-23,9000,174.2,6
2015-01-27,9000,91.95,2
2015-01-28,9000,94.5,1
2015-01-29,9000,46.0,0
2014-12-16,7800,74.2,72
2014-12-17,7800,91.0,71
2014-12-18,7800,53.5,70
2014-12-19,7800,47.4,69
2014-12-22,7800,28.8,66
2014-12-23,7800,40.55,65
2014-12-24,7800,45.0,64
2014-12-26,7800,43.85,62
2014-12-29,7800,36.5,59
2014-12-30,7800,36.3,58
2014-12-31,7800,35.7,57
2015-01-01,7800,33.7,56
2015-01-02,7800,20.55,55
2015-01-05,7800,20.25,52
2015-01-06,7800,72.95,51
2015-01-07,7800,72.5,50
2015-01-08,7800,47.95,49
2015-01-09,7800,39.95,48
2015-01-12,7800,30.25,45
2015-01-13,7800,35.0,44
2015-01-14,7800,36.65,43
2015-01-15,7800,24.45,42
2015-01-16,7800,24.4,41
2015-01-19,7800,17.6,38
2015-01-20,7800,15.2,37
2015-01-21,7800,14.75,36
2015-01-22,7800,16.25,35
2015-01-23,7800,12.7,34
2015-01-27,7800,9.5,30
2015-01-28,7800,10.65,29
2015-01-29,7800,7.8,28
2015-01-30,7800,7.65,27
2015-02-02,7800,6.5,24
2015-02-03,7800,5.5,23
2015-02-04,7800,6.45,22
2015-02-05,7800,6.65,21
2015-02-06,7800,6.15,20
2015-02-09,7800,9.7,17
2015-02-10,7800,5.1,16
2015-02-11,7800,3.6,15
2015-02-12,7800,2.95,14
2015-02-13,7800,2.65,13
2015-02-16,7800,1.75,10
2015-02-18,7800,1.6,8
2015-02-19,7800,1.55,7
2015-02-20,7800,1.25,6
2015-02-23,7800,1.15,3
2015-02-24,7800,0.6,2
2015-02-25,7800,0.4,1
2015-02-26,7800,0.1,0
2014-12-16,7900,96.55,72
2014-12-17,7900,117.15,71
2014-12-18,7900,70.5,70
2014-12-19,7900,61.75,69
2014-12-22,7900,41.0,66
2014-12-23,7900,54.15,65
2014-12-24,7900,59.9,64
2014-12-26,7900,57.35,62
2014-12-29,7900,49.2,59
2014-12-30,7900,48.5,58
2014-12-31,7900,47.0,57
2015-01-01,7900,45.55,56
2015-01-02,7900,28.75,55
2015-01-05,7900,27.6,52
2015-01-06,7900,94.0,51
2015-01-07,7900,94.05,50
2015-01-08,7900,62.95,49
2015-01-09,7900,52.8,48
2015-01-12,7900,40.7,45
2015-01-13,7900,46.0,44
2015-01-14,7900,50.6,43
2015-01-15,7900,31.25,42
2015-01-16,7900,30.95,41
2015-01-19,7900,25.65,38
2015-01-20,7900,18.55,37
2015-01-21,7900,18.65,36
2015-01-22,7900,20.0,35
2015-01-23,7900,14.8,34
2015-01-27,7900,11.65,30
2015-01-28,7900,12.55,29
2015-01-29,7900,8.7,28
2015-01-30,7900,9.4,27
2015-02-02,7900,8.3,24
2015-02-03,7900,7.1,23
2015-02-04,7900,8.2,22
2015-02-05,7900,9.15,21
2015-02-06,7900,8.1,20
2015-02-09,7900,12.55,17
2015-02-10,7900,6.4,16
2015-02-11,7900,4.3,15
2015-02-12,7900,3.2,14
2015-02-13,7900,3.0,13
2015-02-16,7900,1.95,10
2015-02-18,7900,1.65,8
2015-02-19,7900,1.65,7
2015-02-20,7900,1.15,6
2015-02-23,7900,1.3,3
2015-02-24,7900,0.65,2
2015-02-25,7900,0.4,1
2015-02-26,7900,0.05,0
2014-12-16,8000,121.65,72
2014-12-17,8000,147.4,71
2014-12-18,8000,93.25,70
2014-12-19,8000,80.9,69
2014-12-22,8000,54.95,66
2014-12-23,8000,73.0,65
2014-12-24,8000,82.5,64
2014-12-26,8000,76.95,62
2014-12-29,8000,67.45,59
2014-12-30,8000,66.0,58
2014-12-31,8000,65.5,57
2015-01-01,8000,60.1,56
2015-01-02,8000,37.0,55
2015-01-05,8000,39.0,52
2015-01-06,8000,119.95,51
2015-01-07,8000,120.0,50
2015-01-08,8000,82.5,49
2015-01-09,8000,69.5,48
2015-01-12,8000,55.4,45
2015-01-13,8000,61.4,44
2015-01-14,8000,69.65,43
2015-01-15,8000,40.4,42
2015-01-16,8000,40.0,41
2015-01-19,8000,33.1,38
2015-01-20,8000,23.5,37
2015-01-21,8000,23.2,36
2015-01-22,8000,23.95,35
2015-01-23,8000,17.45,34
2015-01-27,8000,14.15,30
2015-01-28,8000,15.6,29
2015-01-29,8000,10.5,28
2015-01-30,8000,12.05,27
2015-02-02,8000,10.25,24
2015-02-03,8000,9.05,23
2015-02-04,8000,10.75,22
2015-02-05,8000,12.1,21
2015-02-06,8000,11.0,20
2015-02-09,8000,18.0,17
2015-02-10,8000,9.15,16
2015-02-11,8000,5.75,15
2015-02-12,8000,3.85,14
2015-02-13,8000,3.35,13
2015-02-16,8000,2.3,10
2015-02-18,8000,1.7,8
2015-02-19,8000,1.5,7
2015-02-20,8000,1.55,6
2015-02-23,8000,1.3,3
2015-02-24,8000,0.75,2
2015-02-25,8000,0.35,1
2015-02-26,8000,0.05,0
2014-12-16,8100,156.05,72
2014-12-17,8100,184.0,71
2014-12-18,8100,121.7,70
2014-12-19,8100,106.55,69
2014-12-22,8100,72.9,66
2014-12-23,8100,94.5,65
2014-12-24,8100,106.6,64
2014-12-26,8100,101.95,62
2014-12-29,8100,89.25,59
2014-12-30,8100,87.4,58
2014-12-31,8100,86.0,57
2015-01-01,8100,81.5,56
2015-01-02,8100,50.05,55
2015-01-05,8100,54.3,52
2015-01-06,8100,151.1,51
2015-01-07,8100,152.2,50
2015-01-08,8100,107.35,49
2015-01-09,8100,90.0,48
2015-01-12,8100,72.4,45
2015-01-13,8100,80.0,44
2015-01-14,8100,89.45,43
2015-01-15,8100,53.45,42
2015-01-16,8100,51.05,41
2015-01-19,8100,43.25,38
2015-01-20,8100,28.6,37
2015-01-21,8100,28.55,36
2015-01-22,8100,29.0,35
2015-01-23,8100,21.3,34
2015-01-27,8100,17.35,30
2015-01-28,8100,18.85,29
2015-01-29,8100,13.9,28
2015-01-30,8100,16.05,27
2015-02-02,8100,13.75,24
2015-02-03,8100,12.15,23
2015-02-04,8100,14.8,22
2015-02-05,8100,16.8,21
2015-02-06,8100,15.15,20
2015-02-09,8100,26.5,17
2015-02-10,8100,13.5,16
2015-02-11,8100,8.5,15
2015-02-12,8100,5.25,14
2015-02-13,8100,3.9,13
2015-02-16,8100,2.55,10
2015-02-18,8100,2.15,8
2015-02-19,8100,1.6,7
2015-02-20,8100,1.75,6
2015-02-23,8100,1.4,3
2015-02-24,8100,0.5,2
2015-02-25,8100,0.3,1
2015-02-26,8100,0.05,0
2014-12-16,8200,202.7,72
2014-12-17,8200,222.05,71
2014-12-18,8200,155.65,70
2014-12-19,8200,134.9,69
2014-12-22,8200,96.0,66
2014-12-23,8200,122.0,65
2014-12-24,8200,139.55,64
2014-12-26,8200,134.35,62
2014-12-29,8200,116.25,59
2014-12-30,8200,115.45,58
2014-12-31,8200,113.2,57
2015-01-01,8200,107.0,56
2015-01-02,8200,67.4,55
2015-01-05,8200,72.9,52
2015-01-06,8200,190.0,51
2015-01-07,8200,190.1,50
2015-01-08,8200,138.8,49
2015-01-09,8200,118.1,48
2015-01-12,8200,96.0,45
2015-01-13,8200,106.05,44
2015-01-14,8200,114.0,43
2015-01-15,8200,70.4,42
2015-01-16,8200,67.25,41
2015-01-19,8200,59.55,38
2015-01-20,8200,36.5,37
2015-01-21,8200,36.3,36
2015-01-22,8200,36.6,35
2015-01-23,8200,26.75,34
2015-01-27,8200,21.55,30
2015-01-28,8200,23.7,29
2015-01-29,8200,18.75,28
2015-01-30,8200,22.15,27
2015-02-02,8200,19.65,24
2015-02-03,8200,18.2,23
2015-02-04,8200,21.3,22
2015-02-05,8200,23.55,21
2015-02-06,8200,21.2,20
2015-02-09,8200,39.5,17
2015-02-10,8200,20.4,16
2015-02-11,8200,12.4,15
2015-02-12,8200,8.05,14
2015-02-13,8200,5.3,13
2015-02-16,8200,3.5,10
2015-02-18,8200,2.75,8
2015-02-19,8200,1.7,7
2015-02-20,8200,2.0,6
2015-02-23,8200,1.55,3
2015-02-24,8200,0.7,2
2015-02-25,8200,0.35,1
2015-02-26,8200,0.05,0
2014-12-16,8300,249.45,72
2014-12-17,8300,275.9,71
2014-12-18,8300,183.55,70
2014-12-19,8300,170.0,69
2014-12-22,8300,122.6,66
2014-12-23,8300,156.5,65
2014-12-24,8300,175.0,64
2014-12-26,8300,170.0,62
2014-12-29,8300,150.65,59
2014-12-30,8300,147.4,58
2014-12-31,8300,147.0,57
2015-01-01,8300,137.6,56
2015-01-02,8300,89.2,55
2015-01-05,8300,97.9,52
2015-01-06,8300,239.05,51
2015-01-07,8300,239.9,50
2015-01-08,8300,177.05,49
2015-01-09,8300,151.0,48
2015-01-12,8300,125.3,45
2015-01-13,8300,136.7,44
2015-01-14,8300,149.1,43
2015-01-15,8300,89.3,42
2015-01-16,8300,87.85,41
2015-01-19,8300,76.7,38
2015-01-20,8300,48.7,37
2015-01-21,8300,47.0,36
2015-01-22,8300,45.85,35
2015-01-23,8300,35.1,34
2015-01-27,8300,26.5,30
2015-01-28,8300,30.7,29
2015-01-29,8300,25.0,28
2015-01-30,8300,30.7,27
2015-02-02,8300,28.05,24
2015-02-03,8300,27.15,23
2015-02-04,8300,30.8,22
2015-02-05,8300,34.0,21
2015-02-06,8300,31.15,20
2015-02-09,8300,57.05,17
2015-02-10,8300,30.3,16
2015-02-11,8300,18.2,15
2015-02-12,8300,12.0,14
2015-02-13,8300,7.7,13
2015-02-16,8300,4.85,10
2015-02-18,8300,3.35,8
2015-02-19,8300,1.8,7
2015-02-20,8300,2.3,6
2015-02-23,8300,1.8,3
2015-02-24,8300,0.85,2
2015-02-25,8300,0.35,1
2015-02-26,8300,0.05,0
2014-12-16,8400,304.0,72
2014-12-17,8400,340.1,71
2014-12-18,8400,247.8,70
2014-12-19,8400,214.4,69
2014-12-22,8400,158.0,66
2014-12-23,8400,197.1,65
2014-12-24,8400,218.5,64
2014-12-26,8400,220.0,62
2014-12-29,8400,200.0,59
2014-12-30,8400,190.0,58
2014-12-31,8400,184.4,57
2015-01-01,8400,176.5,56
2015-01-02,8400,117.75,55
2015-01-05,8400,131.0,52
2015-01-06,8400,296.6,51
2015-01-07,8400,297.45,50
2015-01-08,8400,226.2,49
2015-01-09,8400,191.65,48
2015-01-12,8400,164.3,45
2015-01-13,8400,178.0,44
2015-01-14,8400,190.1,43
2015-01-15,8400,122.0,42
2015-01-16,8400,113.7,41
2015-01-19,8400,97.7,38
2015-01-20,8400,64.7,37
2015-01-21,8400,61.3,36
2015-01-22,8400,59.15,35
2015-01-23,8400,45.65,34
2015-01-27,8400,34.35,30
2015-01-28,8400,39.65,29
2015-01-29,8400,33.5,28
2015-01-30,8400,42.15,27
2015-02-02,8400,40.0,24
2015-02-03,8400,39.35,23
2015-02-04,8400,45.25,22
2015-02-05,8400,50.05,21
2015-02-06,8400,46.4,20
2015-02-09,8400,84.0,17
2015-02-10,8400,49.15,16
2015-02-11,8400,30.0,15
2015-02-12,8400,18.65,14
2015-02-13,8400,11.5,13
2015-02-16,8400,7.45,10
2015-02-18,8400,4.4,8
2015-02-19,8400,2.15,7
2015-02-20,8400,2.95,6
2015-02-23,8400,2.75,3
2015-02-24,8400,1.05,2
2015-02-25,8400,0.4,1
2015-02-26,8400,0.05,0
2014-12-16,8500,358.6,72
2014-12-17,8500,417.5,71
2014-12-18,8500,307.0,70
2014-12-19,8500,270.15,69
2014-12-22,8500,205.0,66
2014-12-23,8500,247.0,65
2014-12-24,8500,282.1,64
2014-12-26,8500,280.15,62
2014-12-29,8500,244.9,59
2014-12-30,8500,242.6,58
2014-12-31,8500,235.8,57
2015-01-01,8500,226.1,56
2015-01-02,8500,155.55,55
2015-01-05,8500,175.5,52
2015-01-06,8500,354.0,51
2015-01-07,8500,361.9,50
2015-01-08,8500,285.0,49
2015-01-09,8500,246.4,48
2015-01-12,8500,212.1,45
2015-01-13,8500,230.55,44
2015-01-14,8500,243.25,43
2015-01-15,8500,157.0,42
2015-01-16,8500,144.55,41
2015-01-19,8500,126.9,38
2015-01-20,8500,86.5,37
2015-01-21,8500,81.0,36
2015-01-22,8500,75.9,35
2015-01-23,8500,61.0,34
2015-01-27,8500,44.5,30
2015-01-28,8500,52.0,29
2015-01-29,8500,45.0,28
2015-01-30,8500,57.55,27
2015-02-02,8500,55.7,24
2015-02-03,8500,57.8,23
2015-02-04,8500,65.65,22
2015-02-05,8500,72.0,21
2015-02-06,8500,68.05,20
2015-02-09,8500,118.8,17
2015-02-10,8500,74.6,16
2015-02-11,8500,47.15,15
2015-02-12,8500,29.55,14
2015-02-13,8500,17.35,13
2015-02-16,8500,13.15,10
2015-02-18,8500,7.2,8
2015-02-19,8500,3.25,7
2015-02-20,8500,4.7,6
2015-02-23,8500,5.25,3
2015-02-24,8500,1.9,2
2015-02-25,8500,0.5,1
2015-02-26,8500,0.05,0
2014-12-16,8600,443.9,72
2014-12-17,8600,483.0,71
2014-12-18,8600,381.35,70
2014-12-19,8600,315.85,69
2014-12-22,8600,260.55,66
2014-12-23,8600,290.0,65
2014-12-24,8600,345.0,64
2014-12-26,8600,335.45,62
2014-12-29,8600,302.05,59
2014-12-30,8600,315.1,58
2014-12-31,8600,299.0,57
2015-01-01,8600,283.65,56
2015-01-02,8600,204.0,55
2015-01-05,8600,225.75,52
2015-01-06,8600,435.0,51
2015-01-07,8600,440.0,50
2015-01-08,8600,389.75,49
2015-01-09,8600,310.0,48
2015-01-12,8600,274.9,45
2015-01-13,8600,290.6,44
2015-01-14,8600,321.0,43
2015-01-15,8600,202.0,42
2015-01-16,8600,186.45,41
2015-01-19,8600,164.4,38
2015-01-20,8600,112.2,37
2015-01-21,8600,106.0,36
2015-01-22,8600,96.9,35
2015-01-23,8600,77.0,34
2015-01-27,8600,58.7,30
2015-01-28,8600,68.8,29
2015-01-29,8600,61.5,28
2015-01-30,8600,77.25,27
2015-02-02,8600,76.6,24
2015-02-03,8600,81.85,23
2015-02-04,8600,92.25,22
2015-02-05,8600,99.1,21
2015-02-06,8600,97.8,20
2015-02-09,8600,164.85,17
2015-02-10,8600,111.0,16
2015-02-11,8600,75.2,15
2015-02-12,8600,47.75,14
2015-02-13,8600,27.45,13
2015-02-16,8600,24.25,10
2015-02-18,8600,13.05,8
2015-02-19,8600,6.3,7
2015-02-20,8600,8.95,6
2015-02-23,8600,13.8,3
2015-02-24,8600,5.05,2
2015-02-25,8600,1.1,1
2015-02-26,8600,0.05,0
2014-12-16,8700,462.9,72
2014-12-17,8700,538.6,71
2014-12-19,8700,394.55,69
2014-12-22,8700,343.2,66
2014-12-23,8700,363.2,65
2014-12-24,8700,408.0,64
2014-12-26,8700,438.5,62
2014-12-29,8700,385.0,59
2014-12-30,8700,369.9,58
2014-12-31,8700,362.0,57
2015-01-02,8700,266.55,55
2015-01-05,8700,281.8,52
2015-01-06,8700,516.9,51
2015-01-07,8700,523.5,50
2015-01-08,8700,414.6,49
2015-01-09,8700,384.0,48
2015-01-12,8700,336.2,45
2015-01-13,8700,381.65,44
2015-01-14,8700,382.55,43
2015-01-15,8700,251.65,42
2015-01-16,8700,235.1,41
2015-01-19,8700,209.0,38
2015-01-20,8700,147.0,37
2015-01-21,8700,138.1,36
2015-01-22,8700,124.0,35
2015-01-23,8700,103.0,34
2015-01-27,8700,77.8,30
2015-01-28,8700,89.15,29
2015-01-29,8700,82.4,28
2015-01-30,8700,102.5,27
2015-02-02,8700,103.55,24
2015-02-03,8700,113.5,23
2015-02-04,8700,127.55,22
2015-02-05,8700,137.2,21
2015-02-06,8700,136.0,20
2015-02-09,8700,218.8,17
2015-02-10,8700,159.5,16
2015-02-11,8700,117.0,15
2015-02-12,8700,77.55,14
2015-02-13,8700,46.85,13
2015-02-16,8700,43.0,10
2015-02-18,8700,27.0,8
2015-02-19,8700,14.0,7
2015-02-20,8700,23.0,6
2015-02-23,8700,40.7,3
2015-02-24,8700,19.55,2
2015-02-25,8700,9.7,1
2015-02-26,8700,11.3,0
2015-01-05,8800,363.3,52
2015-01-06,8800,551.0,51
2015-01-07,8800,600.0,50
2015-01-08,8800,501.0,49
2015-01-09,8800,470.0,48
2015-01-12,8800,461.0,45
2015-01-13,8800,446.05,44
2015-01-14,8800,460.0,43
2015-01-15,8800,320.0,42
2015-01-16,8800,294.1,41
2015-01-19,8800,265.15,38
2015-01-20,8800,188.05,37
2015-01-21,8800,179.0,36
2015-01-22,8800,158.0,35
2015-01-23,8800,136.25,34
2015-01-27,8800,102.05,30
2015-01-28,8800,115.5,29
2015-01-29,8800,109.55,28
2015-01-30,8800,138.0,27
2015-02-02,8800,139.55,24
2015-02-03,8800,154.0,23
2015-02-04,8800,173.15,22
2015-02-05,8800,183.65,21
2015-02-06,8800,185.2,20
2015-02-09,8800,288.95,17
2015-02-10,8800,227.35,16
2015-02-11,8800,174.0,15
2015-02-12,8800,121.7,14
2015-02-13,8800,78.1,13
2015-02-16,8800,74.0,10
2015-02-18,8800,51.0,8
2015-02-19,8800,30.65,7
2015-02-20,8800,51.7,6
2015-02-23,8800,93.0,3
2015-02-24,8800,60.45,2
2015-02-25,8800,49.0,1
2015-02-26,8800,111.0,0
2015-01-08,8900,601.0,49
2015-01-09,8900,622.6,48
2015-01-13,8900,548.15,44
2015-01-14,8900,577.1,43
2015-01-15,8900,400.75,42
2015-01-16,8900,369.0,41
2015-01-19,8900,341.5,38
2015-01-20,8900,261.6,37
2015-01-21,8900,229.7,36
2015-01-22,8900,206.0,35
2015-01-23,8900,175.75,34
2015-01-27,8900,132.2,30
2015-01-28,8900,147.75,29
2015-01-29,8900,141.5,28
2015-01-30,8900,178.6,27
2015-02-02,8900,184.95,24
2015-02-03,8900,204.15,23
2015-02-04,8900,226.75,22
2015-02-05,8900,236.05,21
2015-02-06,8900,244.0,20
2015-02-09,8900,361.5,17
2015-02-10,8900,300.15,16
2015-02-11,8900,245.1,15
2015-02-12,8900,179.0,14
2015-02-13,8900,125.0,13
2015-02-16,8900,119.5,10
2015-02-18,8900,89.4,8
2015-02-19,8900,61.75,7
2015-02-20,8900,97.6,6
2015-02-23,8900,167.0,3
2015-02-24,8900,132.0,2
2015-02-25,8900,128.4,1
2015-02-26,8900,208.85,0
2014-12-16,9000,760.0,72
